time,on,off,diff
303.28276,17802,7119,10683
303.32293,17802,7121,10681
303.52407,17846,7123,10723
303.56438,17846,7130,10716
303.60449,17848,7130,10718
303.64465,17848,7121,10727
303.68475,17839,7121,10718
303.72506,17839,7116,10723
303.76516,17854,7116,10738
303.80539,17854,7147,10707
303.84549,17826,7147,10679
303.88571,17826,7135,10691
303.92581,17835,7135,10700
303.96603,17835,7124,10711
304.0068,17838,7124,10714
304.04642,17838,7128,10710
304.08655,17826,7128,10698
304.12671,17826,7118,10708
304.1669,17846,7118,10728
304.20706,17846,7127,10719
304.24729,17854,7127,10727
304.28742,17854,7133,10721
304.32758,17843,7133,10710
304.36777,17843,7128,10715
304.40793,17835,7128,10707
304.4481,17835,7120,10715
304.48823,17849,7120,10729
304.52845,17849,7136,10713
304.56861,17859,7136,10723
304.60871,17859,7148,10711
304.64894,17830,7148,10682
304.68913,17830,7136,10694
304.72932,17837,7136,10701
304.76933,17837,7154,10683
304.80964,17855,7154,10701
304.84974,17855,7132,10723
304.89,17859,7132,10727
304.93007,17859,7140,10719
304.9702,17850,7140,10710
305.01045,17850,7132,10718
305.05055,17855,7132,10723
305.09078,17855,7149,10706
305.13091,17853,7149,10704
305.17098,17853,7123,10730
305.21114,17846,7123,10723
305.25136,17846,7144,10702
305.29158,17845,7144,10701
305.33184,17845,7145,10700
305.37194,17839,7145,10694
305.4121,17839,7147,10692
305.45226,17818,7147,10671
305.49242,17818,7146,10672
305.53274,17826,7146,10680
305.57296,17826,7135,10691
305.61306,17842,7135,10707
305.65344,17842,7124,10718
305.69317,17837,7124,10713
305.73355,17837,7127,10710
305.77374,17846,7127,10719
305.81387,17846,7131,10715
305.85406,17850,7131,10719
305.89422,17850,7133,10717
305.93442,17844,7133,10711
305.97449,17844,7141,10703
306.01471,17860,7141,10719
306.05481,17860,7133,10727
306.09506,17846,7133,10713
306.13526,17846,7132,10714
306.17548,17546,7132,10414
306.21555,17546,7135,10411
306.25565,17822,7135,10687
306.29599,17822,7117,10705
306.33607,17853,7117,10736
306.37632,17853,7121,10732
306.41663,17838,7121,10717
306.45664,17838,7143,10695
306.4968,17831,7143,10688
306.53706,17831,7139,10692
306.57716,17843,7139,10704
306.61741,17843,7126,10717
306.65757,17824,7126,10698
306.69773,17824,7119,10705
306.73793,17825,7119,10706
306.77797,17825,7159,10666
306.81822,17841,7159,10682
306.85832,17841,7122,10719
306.8986,17852,7122,10730
306.93938,17852,7123,10729
306.97887,17854,7123,10731
307.019,17854,7154,10700
307.05928,17835,7154,10681
307.09932,17835,7131,10704
307.13957,17844,7131,10713
307.17977,17844,7146,10698
307.21996,17832,7146,10686
307.26009,17832,7123,10709
307.30031,17849,7123,10726
307.34041,17849,7132,10717
307.38067,17856,7132,10724
307.42074,17856,7143,10713
307.4609,17841,7143,10698
307.50103,17841,7133,10708
307.54141,17834,7133,10701
307.58142,17834,7127,10707
307.62164,17869,7127,10742
307.66195,17869,7158,10711
307.7019,17836,7158,10678
307.74228,17836,7152,10684
307.78247,17854,7152,10702
307.82269,17854,7141,10713
307.86255,17830,7141,10689
307.90295,17830,7120,10710
307.94302,17879,7120,10759
307.98309,17879,7132,10747
308.02326,17851,7132,10719
308.06351,17851,7136,10715
308.10355,17871,7136,10735
308.14374,17871,7130,10741
308.18393,17846,7130,10716
308.2241,17846,7117,10729
308.26429,17843,7117,10726
308.30439,17843,7143,10700
308.34455,18025,7143,10882
308.38477,18025,7138,10887
308.42487,17868,7138,10730
308.46525,17868,7145,10723
308.50529,17861,7145,10716
308.54548,17861,7142,10719
308.58561,17867,7142,10725
308.62599,17867,7120,10747
308.66603,17848,7120,10728
308.70625,17848,7161,10687
308.74635,17850,7161,10689
308.78651,17850,7136,10714
308.82674,17843,7136,10707
308.8669,17843,7129,10714
308.90712,17851,7129,10722
308.94725,17851,7138,10713
308.98744,17833,7138,10695
309.02761,17833,7146,10687
309.06777,17847,7146,10701
309.10805,17847,7125,10722
309.14803,17828,7125,10703
309.18819,17828,7133,10695
309.22847,17829,7133,10696
309.26861,17829,7144,10685
309.30868,17852,7144,10708
309.34896,17852,7146,10706
309.38918,17813,7146,10667
309.42931,17813,7107,10706
309.46957,17827,7107,10720
309.50973,17827,7118,10709
309.54989,17837,7118,10719
309.59021,17837,7137,10700
309.63037,17847,7137,10710
309.67047,17847,7127,10720
309.71069,17857,7127,10730
309.75076,17857,7133,10724
309.79101,17852,7133,10719
309.83115,17852,7125,10727
309.87152,17855,7125,10730
309.91144,17855,7124,10731
309.95163,17848,7124,10724
309.99195,17848,7150,10698
310.03205,17818,7150,10668
310.07233,17818,7119,10699
310.11252,17830,7119,10711
310.15274,17830,7126,10704
310.19291,17830,7126,10704
310.23313,17830,7127,10703
310.27326,17844,7127,10717
310.31348,17844,7133,10711
310.35361,17858,7133,10725
310.39384,17858,7122,10736
310.434,17870,7122,10748
310.47413,17870,7141,10729
310.51429,17830,7141,10689
310.55445,17830,7132,10698
310.59465,17856,7132,10724
310.63478,17856,7127,10729
310.67503,17842,7127,10715
310.71519,17842,7146,10696
310.75542,17809,7146,10663
310.79567,17809,7104,10705
310.83571,17816,7104,10712
310.87587,17816,7126,10690
310.91612,17853,7126,10727
310.95629,17853,7116,10737
310.99657,17840,7116,10724
311.03685,17840,7120,10720
311.07695,17836,7120,10716
311.11715,17836,7099,10737
311.15728,17846,7099,10747
311.19738,17846,7111,10735
311.2376,17831,7111,10720
311.27779,17831,7115,10716
311.31792,17802,7115,10687
311.35799,17802,7098,10704
311.39822,17828,7098,10730
311.43844,17828,7117,10711
311.4786,17835,7117,10718
311.5191,17835,7117,10718
311.55902,17824,7117,10707
311.599,17824,7132,10692
311.63913,17838,7132,10706
311.67941,17838,7141,10697
311.71954,17820,7141,10679
311.7597,17820,7126,10694
311.79993,17835,7126,10709
311.84021,17835,7106,10729
311.88022,17821,7106,10715
311.92044,17821,7140,10681
311.96066,17825,7140,10685
312.00083,17825,7136,10689
312.04126,17803,7136,10667
312.08112,17803,7129,10674
312.12134,17847,7129,10718
312.16172,17847,7134,10713
312.20182,17825,7134,10691
312.24201,17825,7126,10699
312.32255,17827,7122,10705
312.36277,17856,7122,10734
312.40293,17856,7125,10731
312.44319,17862,7125,10737
312.48329,17862,7133,10729
312.52348,17858,7133,10725
312.56364,17858,7138,10720
312.60392,17840,7138,10702
312.64406,17840,7125,10715
312.68425,17846,7125,10721
312.72438,17846,7120,10726
312.7646,17835,7120,10715
312.80522,17835,7119,10716
312.84502,17858,7119,10739
312.88518,17858,7130,10728
312.92543,17835,7130,10705
312.96556,17835,7112,10723
313.00569,17819,7112,10707
313.04601,17819,7136,10683
313.08617,17829,7136,10693
313.12624,17829,7095,10734
313.16649,17835,7095,10740
313.20666,17835,7119,10716
313.24682,17832,7119,10713
313.28701,17832,7117,10715
313.3272,17849,7117,10732
313.3673,17849,7117,10732
313.40765,17835,7117,10718
313.44766,17835,7128,10707
313.48785,17849,7128,10721
313.52798,17849,7088,10761
313.56823,17834,7088,10746
313.60852,17834,7117,10717
313.64853,17837,7117,10720
313.68875,17837,7102,10735
313.72885,17825,7102,10723
313.76892,17825,7122,10703
313.8092,17842,7122,10720
313.84931,17842,7117,10725
313.88956,17839,7117,10722
313.92966,17839,7134,10705
313.96991,17838,7134,10704
314.01017,17838,7094,10744
314.0503,17823,7094,10729
314.09061,17823,7113,10710
314.13077,17841,7113,10728
314.17097,17841,7125,10716
314.2111,17826,7125,10701
314.25123,17826,7102,10724
314.29145,17814,7102,10712
314.33164,17814,7106,10708
314.3719,17824,7106,10718
314.41206,17824,7127,10697
314.45286,17832,7127,10705
314.49244,17832,7137,10695
314.5327,17831,7137,10694
314.57301,17831,7136,10695
314.61299,17831,7136,10695
314.65321,17831,7127,10704
314.69334,17835,7127,10708
314.73357,17835,7117,10718
314.77367,17850,7117,10733
314.81383,17850,7143,10707
314.85408,17848,7143,10705
314.89418,17848,7126,10722
314.93444,17841,7126,10715
314.97475,17841,7130,10711
315.01467,17813,7130,10683
315.05483,17813,7118,10695
315.09517,17871,7118,10753
315.1354,17871,7141,10730
315.17541,17852,7141,10711
315.21563,17852,7105,10747
315.25549,17847,7105,10742
315.29574,17847,7123,10724
315.33602,17844,7123,10721
315.37622,17844,7121,10723
315.41638,17834,7121,10713
315.45657,17834,7135,10699
315.49667,17853,7135,10718
315.53692,17853,7114,10739
315.57712,17842,7114,10728
315.61728,17842,7133,10709
315.65741,17854,7133,10721
315.69757,17854,7125,10729
315.73831,17985,7125,10860
315.77771,17985,7134,10851
315.81796,17834,7134,10700
315.85816,17834,7121,10713
315.89832,17842,7121,10721
315.93854,17842,7139,10703
315.97873,17853,7139,10714
316.01893,17853,7158,10695
316.05906,17857,7158,10699
316.09922,17857,7126,10731
316.13953,17835,7126,10709
316.17963,17835,7133,10702
316.21992,17855,7133,10722
316.25996,17855,7121,10734
316.30021,17844,7121,10723
316.3404,17844,7146,10698
316.38066,17838,7146,10692
316.42073,17838,7149,10689
316.46095,17847,7149,10698
316.50129,17847,7149,10698
316.54133,17820,7149,10671
316.5814,17820,7126,10694
316.62157,17850,7126,10724
316.66179,17850,7133,10717
316.70195,17849,7133,10716
316.74214,17849,7120,10729
316.78237,17846,7120,10726
316.82253,17846,7132,10714
316.86269,17839,7132,10707
316.90279,17839,7136,10703
316.94304,17868,7136,10732
316.98324,17868,7128,10740
317.0234,17857,7128,10729
317.06356,17857,7127,10730
317.10375,17838,7127,10711
317.14388,17838,7137,10701
317.18404,17863,7137,10726
317.22418,17863,7155,10708
317.2644,17832,7155,10677
317.30459,17832,7131,10701
317.34475,17858,7131,10727
317.38537,17858,7149,10709
317.42508,17862,7149,10713
317.46521,17862,7141,10721
317.50549,17856,7141,10715
317.54562,17856,7153,10703
317.58597,17850,7153,10697
317.62607,17850,7121,10729
317.66617,17843,7121,10722
317.70639,17843,7120,10723
317.74655,17855,7120,10735
317.78674,17855,7141,10714
317.82685,17845,7141,10704
317.86701,17845,7132,10713
317.90744,17978,7132,10846
317.94733,17978,7136,10842
317.98743,17832,7136,10696
318.02787,17832,7133,10699
318.06791,17840,7133,10707
318.10825,17840,7133,10707
318.14844,17837,7133,10704
318.18852,17837,7104,10733
318.22889,17829,7104,10725
318.26902,17829,7129,10700
318.30918,17842,7129,10713
318.34938,17842,7102,10740
318.3896,17857,7102,10755
318.42973,17857,7134,10723
318.46995,17845,7134,10711
318.51005,17845,7132,10713
318.55031,17847,7132,10715
318.5905,17847,7126,10721
318.63066,17841,7126,10715
318.67101,17841,7114,10727
318.71098,17828,7114,10714
318.75115,17828,7135,10693
318.79143,17846,7135,10711
318.8315,17846,7130,10716
318.87172,17829,7130,10699
318.91213,17829,7132,10697
318.95226,17843,7132,10711
318.99248,17843,7131,10712
319.03277,17850,7131,10719
319.07281,17850,7125,10725
319.11297,17839,7125,10714
319.15313,17839,7122,10717
319.19332,17862,7122,10740
319.23342,17862,7106,10756
319.27358,17842,7106,10736
319.31384,17842,7116,10726
319.35394,17836,7116,10720
319.39413,17836,7116,10720
319.43475,17830,7116,10714
319.47445,17830,7134,10696
319.51456,17846,7134,10712
319.5549,17846,7093,10753
319.59497,17831,7093,10738
319.63522,17831,7112,10719
319.67539,17845,7112,10733
319.71561,17845,7125,10720
319.75562,17814,7125,10689
319.79587,17814,7133,10681
319.83609,17820,7133,10687
319.87638,17820,7135,10685
319.91642,17802,7135,10667
319.95679,17802,7123,10679
319.99689,17819,7123,10696
320.03699,17819,7111,10708
320.07719,17822,7111,10711
320.11741,17822,7126,10696
320.15754,17802,7126,10676
320.19801,17802,7127,10675
320.23799,17818,7127,10691
320.27812,17818,7137,10681
320.31831,17823,7137,10686
320.35856,17823,7115,10708
320.39872,17822,7115,10707
320.43901,17822,7140,10682
320.47917,17811,7140,10671
320.51939,17811,7123,10688
320.55952,17822,7123,10699
320.59959,17822,7128,10694
320.63976,17824,7128,10696
320.67998,17824,7124,10700
320.72008,17832,7124,10708
320.76021,17832,7123,10709
320.80053,17824,7123,10701
320.84069,17824,7142,10682
320.88082,17840,7142,10698
320.92098,17840,7101,10739
320.96114,17833,7101,10732
321.00136,17833,7118,10715
321.04156,17830,7118,10712
321.0819,17830,7125,10705
321.12158,17842,7125,10717
321.16207,17842,7136,10706
321.20223,17844,7136,10708
321.24243,17844,7105,10739
321.28253,17829,7105,10724
321.32287,17829,7130,10699
321.36294,17849,7130,10719
321.4031,17849,7112,10737
321.44324,17833,7112,10721
321.48346,17833,7126,10707
321.52368,17838,7126,10712
321.56381,17838,7129,10709
321.60413,17695,7129,10566
321.64411,17695,7122,10573
321.68421,17821,7122,10699
321.72461,17821,7136,10685
321.76471,17822,7136,10686
321.80494,17822,7121,10701
321.84507,17825,7121,10704
321.88526,17825,7121,10704
321.92542,17822,7121,10701
321.96577,17822,7104,10718
322.00574,17851,7104,10747
322.04591,17851,7132,10719
322.08616,17818,7132,10686
322.12632,17818,7125,10693
322.16651,17841,7125,10716
322.20668,17841,7133,10708
322.2469,17833,7133,10700
322.28706,17833,7119,10714
322.32725,17828,7119,10709
322.36735,17828,7135,10693
322.40742,17831,7135,10696
322.44765,17831,7118,10713
322.48793,17837,7118,10719
322.52803,17837,7098,10739
322.56819,17818,7098,10720
322.60841,17818,7136,10682
322.64824,17827,7136,10691
322.68856,17827,7127,10700
322.72872,17835,7127,10708
322.76894,17835,7118,10717
322.80916,17824,7118,10706
322.84935,17824,7121,10703
322.88946,17817,7121,10696
322.92971,17817,7129,10688
322.96978,17829,7129,10700
323.01006,17829,7138,10691
323.05019,17836,7138,10698
323.09036,17836,7148,10688
323.13061,17818,7148,10670
323.17077,17818,7149,10669
323.21096,17828,7149,10679
323.25116,17828,7141,10687
323.29141,17841,7141,10700
323.33157,17841,7126,10715
323.3717,17830,7126,10704
323.41192,17830,7127,10703
323.45209,17818,7127,10691
323.49228,17818,7129,10689
323.53244,17830,7129,10701
323.57251,17830,7133,10697
323.61276,17847,7133,10714
323.65293,17847,7162,10685
323.69309,17838,7162,10676
323.73328,17838,7127,10711
323.77341,18008,7127,10881
323.81354,18008,7152,10856
323.85367,17812,7152,10660
323.89377,17812,7138,10674
323.93412,17859,7138,10721
323.97428,17859,7148,10711
324.01453,17846,7148,10698
324.05473,17846,7135,10711
324.09467,17828,7135,10693
324.13493,17828,7147,10681
324.17512,17834,7147,10687
324.21537,17834,7137,10697
324.2556,17833,7137,10696
324.29576,17833,7135,10698
324.33592,17858,7135,10723
324.37602,17858,7146,10712
324.41627,17842,7146,10696
324.45647,17842,7122,10720
324.49663,17839,7122,10717
324.53664,17839,7115,10724
324.57692,17828,7115,10713
324.61717,17828,7157,10671
324.65752,17843,7157,10686
324.69768,17843,7129,10714
324.73775,17830,7129,10701
324.77807,17830,7103,10727
324.81823,17810,7103,10707
324.85848,17810,7138,10672
324.89852,17844,7138,10706
324.93874,17844,7112,10732
324.97894,17809,7112,10697
325.0191,17809,7118,10691
325.05926,17823,7118,10705
325.09945,17823,7124,10699
325.13958,17836,7124,10712
325.17977,17836,7139,10697
325.21994,17831,7139,10692
325.26016,17831,7120,10711
325.30087,17995,7120,10875
325.34036,17995,7140,10855
325.38058,17805,7140,10665
325.42087,17805,7143,10662
325.46088,17838,7143,10695
325.50116,17838,7136,10702
325.54132,17858,7136,10722
325.58127,17858,7145,10713
325.62158,17854,7145,10709
325.66175,17854,7131,10723
325.70203,17851,7131,10720
325.74219,17851,7146,10705
325.78232,17827,7146,10681
325.82258,17827,7128,10699
325.86274,17838,7128,10710
325.90284,17838,7129,10709
325.94312,17817,7129,10688
325.98328,17817,7136,10681
326.02354,17837,7136,10701
326.06373,17837,7104,10733
326.10383,17852,7104,10748
326.14405,17852,7134,10718
326.18431,17825,7134,10691
326.2245,17825,7116,10709
326.2646,17839,7116,10723
326.30485,17839,7144,10695
326.34514,17826,7144,10682
326.38524,17826,7117,10709
326.4254,17828,7117,10711
326.46559,17828,7139,10689
326.50581,17837,7139,10698
326.54601,17837,7114,10723
326.58614,17842,7114,10728
326.62633,17842,7138,10704
326.66655,17834,7138,10696
326.70675,17834,7130,10704
326.74688,17821,7130,10691
326.78713,17821,7142,10679
326.82723,17860,7142,10718
326.86764,17860,7139,10721
326.90768,17827,7139,10688
326.9483,17827,7131,10696
326.98815,17819,7131,10688
327.02828,17819,7136,10683
327.06851,17836,7136,10700
327.1087,17836,7150,10686
327.14877,17838,7150,10688
327.18902,17838,7129,10709
327.22925,17831,7129,10702
327.26938,17831,7155,10676
327.30948,17823,7155,10668
327.34967,17823,7113,10710
327.38989,17811,7113,10698
327.43021,17811,7150,10661
327.47031,18000,7150,10850
327.51029,18000,7144,10856
327.5506,17850,7144,10706
327.59082,17850,7136,10714
327.63102,17799,7136,10663
327.67118,17799,7135,10664
327.7114,17823,7135,10688
327.75162,17823,7117,10706
327.79182,17838,7117,10721
327.8722,17821,7107,10714
327.91245,17821,7127,10694
327.95268,17839,7127,10712
327.99281,17839,7121,10718
328.03309,17848,7121,10727
328.07316,17848,7129,10719
328.11354,17867,7129,10738
328.15367,17867,7151,10716
328.19383,17830,7151,10679
328.23433,17830,7128,10702
328.27418,17799,7128,10671
328.31438,17799,7135,10664
328.35466,17838,7135,10703
328.39479,17838,7121,10717
328.43501,17838,7121,10717
328.47542,17838,7133,10705
328.51537,17836,7133,10703
328.55556,17836,7128,10708
328.59572,17809,7128,10681
328.63585,17809,7139,10670
328.67605,17843,7139,10704
328.71627,17843,7154,10689
328.75646,17814,7154,10660
328.79656,17814,7116,10698
328.83678,17835,7116,10719
328.87692,17835,7138,10697
328.91714,17846,7138,10708
328.95736,17846,7115,10731
328.99771,17922,7115,10807
329.03759,17922,7149,10773
329.07769,17823,7149,10674
329.11807,17823,7111,10712
329.15814,17819,7111,10708
329.1983,17819,7107,10712
329.23858,17819,7107,10712
329.27865,17819,7131,10688
329.31882,17806,7131,10675
329.35898,17806,7141,10665
329.39917,17851,7141,10710
329.43936,17851,7148,10703
329.47952,17835,7148,10687
329.51972,17835,7140,10695
329.55982,17830,7140,10690
329.60007,17830,7124,10706
329.64026,17828,7124,10704
329.68036,17828,7147,10681
329.72053,17834,7147,10687
329.7609,17834,7124,10710
329.80109,17830,7124,10706
329.84126,17830,7143,10687
329.88148,17843,7143,10700
329.92167,17843,7145,10698
329.96183,17827,7145,10682
330.00199,17827,7118,10709
330.04219,17853,7118,10735
330.08235,17853,7125,10728
330.1226,17837,7125,10712
330.1627,17837,7124,10713
330.20289,17823,7124,10699
330.24312,17823,7122,10701
330.28331,17811,7122,10689
330.32356,17811,7147,10664
330.36372,17855,7147,10708
330.40395,17855,7117,10738
330.44411,17823,7117,10706
330.48412,17823,7142,10681
330.52437,17838,7142,10696
330.56456,17838,7148,10690
